customerID,CUSTOMERNAME,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME
2518,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA,Murphy,Leslie
2519,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
2520,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
2521,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
2522,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
2523,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
2524,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
2525,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
2526,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
2527,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
2528,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
2529,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria
2530,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2531,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
2532,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
2533,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
2534,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
2535,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2536,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
2537,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan
2538,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
2539,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
2540,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
2541,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
2542,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,,WA1 1DP,UK,Hardy,Thomas
2543,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
2544,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,CA,28034,USA,Chandler,Michael
2545,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie
2546,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,MA,51247,USA,Tseng,Kyung
2547,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2548,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
2549,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
2550,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,,80686,Germany,Donnermeyer,Michael
2551,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Cervantes,Francisca
2552,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
2553,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2554,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
2555,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,MA,58339,USA,Taylor,Leslie
2556,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
2557,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
2558,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2559,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
2560,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
2561,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia,Connery,Sean
2562,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2563,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
2564,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan
2565,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
2566,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
2567,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri
2568,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
2569,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
2570,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Kentary,Mory
2571,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie
2572,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
2573,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
2574,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2575,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
2576,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,Klaeboe,Jan
2577,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,,80686,Germany,Donnermeyer,Michael
2578,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve
2579,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
2580,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2581,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
2582,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,MA,58339,USA,Taylor,Leslie
2583,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
2584,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
2585,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2586,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
2587,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William
2588,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
2589,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
2590,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
2591,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
2592,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
2593,Boards & Toys Co.,4097 Douglas Av.,Glendale,CA,92561,USA,Young,Leslie
2594,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
2595,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,Fernandez,Jesus
2596,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
2597,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
2598,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
2599,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie
2600,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William
2601,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
2602,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean
2603,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
2604,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
2605,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
2606,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
2607,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
2608,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
2609,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
2610,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2611,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
2612,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2613,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
2614,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
2615,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway,Bergulfsen,Jonas
2616,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
2617,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n
2618,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri
2619,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
2620,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria,Mendel,Roland
2621,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
2622,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Cervantes,Francisca
2623,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
2624,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,Tannamuri,Yoshi
2625,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,Victorino,Wendy
2626,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
2627,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA,Murphy,Leslie
2628,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
2629,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
2630,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
2631,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
2632,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France,Tonini,Daniel
2633,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,Tannamuri,Yoshi
2634,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
2635,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
2636,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n
2637,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2638,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
2639,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
2640,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean
2641,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2642,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2643,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
2644,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2645,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie
2646,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri
2647,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
2648,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Kentary,Mory
2649,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
2650,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
2651,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
2652,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie
2653,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
2654,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta
2655,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland,Cassidy,Dean
2656,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve
2657,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
2658,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2659,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
2660,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan
2661,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
2662,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
2663,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta
2664,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
2665,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William
2666,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
2667,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2668,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
2669,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
2670,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
2671,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri
2672,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA,Thompson,Steve
2673,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Kentary,Mory
2674,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
2675,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
2676,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
2677,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2678,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
2679,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,Klaeboe,Jan
2680,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,,80686,Germany,Donnermeyer,Michael
2681,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve
2682,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
2683,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2684,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
2685,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan
2686,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
2687,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
2688,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2689,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
2690,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William
2691,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
2692,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
2693,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
2694,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
2695,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
2696,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2697,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
2698,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,Fernandez,Jesus
2699,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
2700,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
2701,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
2702,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie
2703,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
2704,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
2705,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean
2706,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
2707,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
2708,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
2709,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
2710,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
2711,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
2712,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria
2713,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2714,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
2715,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2716,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
2717,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
2718,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
2719,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
2720,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
2721,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
2722,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2723,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
2724,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,Fernandez,Jesus
2725,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
2726,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
2727,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
2728,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie
2729,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
2730,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
2731,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean
2732,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
2733,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
2734,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,Barajas,Miguel
2735,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
2736,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
2737,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
2738,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria
2739,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2740,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
2741,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2742,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
2743,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
2744,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2745,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
2746,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan
2747,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
2748,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
2749,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri
2750,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
2751,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
2752,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Kentary,Mory
2753,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie
2754,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
2755,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
2756,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2757,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
2758,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,Klaeboe,Jan
2759,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,,80686,Germany,Donnermeyer,Michael
2760,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve
2761,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
2762,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
2763,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
2764,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,MA,58339,USA,Taylor,Leslie
2765,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
2766,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
2767,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
2768,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
2769,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William
